Performance.KDTMean,Performance.MAMean,Performance.MVMean,Performance.TBCMean,Performance.DDCMean,Performance.DMSMean,Performance.AEDMean,Performance.ADMSLMean,ExhaustionLevel,Performance.Task
"0,4997095851","0,4260785387","0,3314336871","0,4138125298","0,2561815582","0,2399132413","0,1662770592","0,3270346858","0,4",0
"0,5020489792","0,4480756968","0,3321619185","0,4245283805","0,2518009263","0,2322143338","0,1765877363","0,3042311744","0,2",0
"0,5002375415","0,3756296437","0,3299224651","0,4291851432","0,2823526595","0,2229008808","0,1896344866","0,1936211377","0,2",0
"0,5031818498","0,454183167","0,3332324846","0,4194736188","0,2565158015","0,2406646276","0,1646029978","0,3818355107","0,4",0
"0,5050143847","0,4547292755","0,3334207551","0,4375183145","0,1829288941","0,2270608957","0,2351727408","0,2596384298","0,2",0
"0,5017366745","0,3805596557","0,329966725","0,4375102115","0,2844059204","0,2331406256","0,169018016","0,278527025","0,6",0
"0,501088684","0,350128361","0,3289369769","0,4369235644","0,2510247256","0,2242345298","0,2207897268","0,1979995766","0,2",0
"0,4994552299","0,3583993412","0,3289977083","0,4245646033","0,2106318276","0,2254857813","0,1759665666","0,2478815002","0,2",0
"0,5006036628","0,3357492005","0,3284945329","0,4301032764","0,3207505067","0,2596410101","0,1870499902","0,4824104506","0,2",0
"0,501002631","0,3542921165","0,3294252714","0,42687642","0,2234738444","0,2303920663","0,1846080144","0,3356150419","0,2",0
"0,5003433481","0,3530245177","0,328874068","0,4298819228","0,2070321522","0,2330747613","0,1838222114","0,4160122616","0,2",0
"0,5001443895","0,3967580429","0,3304651326","0,4257667076","0,2166455917","0,2319237052","0,2441311922","0,278823826","0,2",0
"0,4993816026","0,4056544743","0,3304347071","0,4237816875","0,4107161556","0,2266451732","0,1851348169","0,3557041624","0,2",0
"0,5014976506","0,4743048463","0,3331062747","0,4414291763","0,2199436836","0,2474181615","0,2839897385","0,4390231652","0,2",0
"0,5011792211","0,4135048633","0,3318002986","0,4203743221","0,2546241977","0,2269291503","0,1584888893","0,2851679057","0,2",0
"0,5019564725","0,4876750443","0,33404186","0,4188492435","0,3185868023","0,2372128018","0,1580691756","0,4795127842","0,2",0
"0,5209014949","0,4067107283","0,3309867044","0,4214496316","0,2519870158","0,2275303159","0,1876495034","0,2598858745",0,0
"0,5011612534","0,4069604635","0,3310558555","0,4218591055","0,264994295","0,2274092712","0,188661421","0,2682327939",0,0
"0,5087400716","0,4806868568","0,3338454733","0,4200028246","0,2868315858","0,2341308335","0,1680610877","0,4848911835","0,4",0
"0,5201313816","0,4342182109","0,3319384046","0,4248032001","0,1890742321","0,2302729262","0,1819241571","0,3046477583","0,2",0
"0,4972812185","0,4024107418","0,3311193603","0,4431281974","0,1826430676","0,2344198825","0,1934706257","0,2973911232","0,2",0
"0,500568743","0,4431206947","0,3325979935","0,4209778787","0,185474355","0,230826964","0,1711649144","0,3337003127","0,2",0
"0,4998875053","0,3909712294","0,3300678748","0,4246397725","0,2063747804","0,2343566968","0,1737414292","0,2990903772","0,2",0
"0,4997429627","0,4214882502","0,3318832516","0,4215641943","0,2780253845","0,2244483452","0,1935383144","0,1940250962","0,2",0
"0,4996113412","0,4367435545","0,3321305006","0,4233568544","0,1850411967","0,2242385099","0,1697130757","0,1885065993","0,2",1
"0,4996009246","0,4374814998","0,3322209906","0,4225839868","0,1948088554","0,2275454847","0,1876810225","0,2460727631","0,2",1
"0,4995600925","0,4863772377","0,3342431573","0,4235971192","0,2373498965","0,2296344673","0,1916182577","0,2695397233","0,2",1
"0,4997409391","0,4656623159","0,3331332747","0,4254853874","0,1826430676","0,2316352414","0,2065826615","0,2627962336","0,2",1
"0,4994934778","0,4231600379","0,3321658495","0,4344705425","0,2156261223","0,2327919731","0,1840549326","0,2077369657","0,2",1
"0,500579902","0,4350916276","0,3325708183","0,4173328312","0,1897622017","0,2219314185","0,1718770267","0,175350949","0,2",1
"0,5053086649","0,3738907682","0,3302334314","0,4417006567","0,2015955214","0,2277062278","0,4783439914","0,1817002452","0,2",1
"0,4996579757","0,474931155","0,3340771104","0,4288442507","0,1826430676","0,231323506","0,2139661144","0,3039714764","0,2",1
"0,4998253581","0,4690963129","0,3335124288","0,4197128279","0,1862499462","0,2270207186","0,1645688905","0,2514953948","0,2",1
"0,4997377956","0,5969380275","0,3391677016","0,4253515682","0,2001312238","0,2255573585","0,1521237369","0,257821687","0,2",1
"0,4998988868","0,4548985879","0,3327110638","0,4284185706","0,1829288941","0,2280296945","0,16415228","0,2591236883","0,2",1
"0,4998752192","0,4124332251","0,3315820429","0,4249334488","0,2410659575","0,2225338305","0,1962498498","0,1997595426","0,2",1
"0,4997183549","0,4416304852","0,3329735939","0,4296268096","0,1832147206","0,2362956062","0,1654335119","0,4304222674","0,2",1
"0,5003297645","0,4509340658","0,3331505471","0,4195311793","0,2717098731","0,2235526351","0,172670816","0,1869911663","0,2",1
"0,5001672204","0,3991594654","0,3311827274","0,4391190052","0,2114729391","0,225557121","0,3675525776","0,1980251366","0,2",1
"0,5006993224","0,4107496397","0,3312363838","0,4277126428","0,2526447545","0,2316839536","0,1905008954","0,2618262406","0,2",1
"0,5010905405","0,3833444786","0,330561665","0,4295857609","0,240853672","0,2325661711","0,2047799458","0,1750182838","0,2",1
"0,5088385225","0,3842221265","0,330575261","0,4218778306","0,2161688411","0,223324364","0,1688299649","0,1879465719","0,2",1
"0,5102051196","0,4101385988","0,3315232306","0,4208643821","0,1860729859","0,2317785964","0,2110502214","0,3297112521","0,2",1
"0,4998730462","0,3923863819","0,3308715688","0,4185944351","0,2117888402","0,2232277214","0,1674199314","0,1883902184","0,2",1
"0,4892042796","0,4567316015","0,3332073979","0,4188377036","0,1829288941","0,2259579113","0,1931712171","0,2571412118","0,4",1
"0,4892042796","0,4196252673","0,3314680602","0,4314678235","0,2220399389","0,2455878585","0,1918404935","0,4281053083","0,4",1
"0,4892042796","0,4213020217","0,331447598","0,4181203699","0,4727909917","0,2309520255","0,1817849386","0,2757024728","0,4",1
"0,4892042796","0,4138122088","0,3316887995","0,4178946398","0,1829288941","0,2347298961","0,1904960271","0,2421930824","0,4",1
"0,4892042796","0,5417688904","0,3371649562","0,4208614596","0,2254024366","0,2402453758","0,1760006552","0,3888365102","0,4",1
"0,4892042796","0,3771340787","0,3300453941","0,424505607","0,2254602032","0,2290768534","0,2166086527","0,2788607851","0,4",1
"0,5000216085","0,3707367036","0,3297762915","0,4504797176","0,1833030459","0,2435411517","0,1934886035","0,4052996264","0,4",1
"0,5018255807","0,4145799654","0,3314558394","0,4220192406","0,3000144317","0,2418490341","0,2125004796","0,4002426179","0,4",1
"0,4988596039","0,4236248743","0,3315231046","0,4292259404","0,222169093","0,2452296179","0,1730816089","0,3930348481","0,4",1
"0,5013906939","0,3768053544","0,330427895","0,4673740599","0,1849375686","0,2371192095","0,2254663603","0,360387815","0,2",1
"0,4892042796","0,5754218762","0,3475315855","0,4133674253","0,1995300576","0,2204690568","0,06899594554","0,1412346875","0,2","0,5"
"0,5002740251","0,4065745266","0,3310005842","0,4243826228","0,2301942407","0,2252158891","0,1703935584","0,2500316301","0,4",1
"0,5321525769","0,3990213692","0,331224291","0,4201695302","0,2404383141","0,2231390311","0,1763440295","0,1779171739","0,4",1
"0,5024624212","0,4291217653","0,3318084186","0,4231229582","0,2047135168","0,2340771983","0,1805980901","0,374005463","0,4",1
"0,5004200569","0,4912595357","0,3346657459","0,427811842","0,213617741","0,2243035757","0,2098168268","0,1999069245","0,4",1
"0,5003377705","0,3694043469","0,329931477","0,4205767891","0,1842219345","0,229318139","0,1744222186","0,2633667083","0,4",1
"0,5005429092","0,6345317358","0,3413331065","0,4792019058","0,3479577735","0,2292277413","0,1925522853","0,2143066111","0,4",1
"0,4892042796","0,4336326442","0,3322254414","0,4306538466","0,287443826","0,2320385685","0,2181115895","0,325176594","0,4",1
"0,4892042796","0,4268683061","0,3319066436","0,4277426318","0,2413159574","0,2503499134","0,1931030529","0,5399511125","0,4",1
"0,4892042796","0,5219147617","0,3370479219","0,4208249892","0,1837863737","0,2279006229","0,1560545087","0,4602036098","0,2",1
"0,4892042796","0,3930516124","0,3303767616","0,4200339803","0,1864570993","0,2304823728","0,1800928993","0,3199919447","0,2",1
"0,4892042796","0,4804755473","0,3341355234","0,4188284024","0,2012033027","0,2291434754","0,2891944298","0,2744948567","0,2",1
"0,4892042796","0,4864838802","0,3344325959","0,4210806719","0,2063061218","0,2358721071","0,1776170756","0,3699024263","0,2",1
"0,4892042796","0,4045805307","0,3309589448","0,4277662482","0,2897663091","0,2290216688","0,1829268853","0,3671999909","0,2",1
"0,4892042796","0,4295735821","0,3322222181","0,4217714411","0,3205723776","0,2274376069","0,1780528858","0,2518425086","0,2",1
"0,5068421094","0,5690938253","0,3384101244","0,4338783691","0,1826430676","0,2252847808",1,"0,1662770481","0,2",1
"0,5005846981","0,4738891332","0,3342515712","0,4247489391","0,2036217668","0,2334177004","0,184873177","0,3923930633","0,2",1
"0,5132443025","0,3816449388","0,330284146","0,4164406439","0,2129822421","0,2222155172","0,148935616","0,1981434525","0,4",1
"0,4892042796","0,7852795921","0,3496679975","0,4133674253","0,1826430676","0,2291669201","0,1543838458","0,4316897663","0,4",1
"0,500361724","0,3137757907","0,3272023345","0,4261277196","0,26476627","0,2207197126","0,2224071405","0,1550678518","0,4",1
"0,4996725707","0,481029298","0,3346482707","0,4289160644","0,2846581311","0,2359235227","0,22411907","0,3367115767","0,4",1
"0,5001188584","0,4725440655","0,3349158497","0,4184151182","0,1924719061","0,2329764463","0,157944436","0,3183997864","0,4",1
"0,5000715846","0,4314331258","0,3322976814","0,4189034019","0,2925457183","0,2234175664","0,1552754477","0,2356617607","0,6",1
"0,5000718963","0,4002344491","0,3316951598","0,4190224803","0,1907186197","0,2227748551","0,2008191408","0,2199221701","0,4",1
"0,4997096644","0,3953985285","0,3309694643","0,4224326976","0,2005306723","0,2239853536","0,1932480286","0,1925651804","0,4",1
"0,5020191366","0,5065580423","0,3354162926","0,4203697197","0,1940905873","0,2309260457","0,1592717319","0,3281308428","0,6",1
"0,5002050932","0,3798496396","0,3298961684","0,4244434355","0,2571244695","0,2335580164","0,1896603111","0,3220068365","0,6",1
"0,5002467671","0,4916918834","0,3348296713","0,4175153259","0,2443742164","0,2268899082","0,165441156","0,2729562438","0,6",1
"0,4998727086","0,4057132531","0,3307904356","0,42188783","0,1962861321","0,2291250811","0,2066491239","0,2786402698","0,6",1
"0,4993867308","0,3456076185","0,3287979578","0,5580058818","0,3315556901","0,3736447126","0,2788963079","0,5168920382","0,4","0,5"
"0,4995119335","0,4684305791","0,3332434052","0,4209154869","0,3950143902","0,2252378132","0,2327105225","0,1902755511","0,4","0,5"
"0,5000878688","0,4275082578","0,33188245","0,426016955","0,1826430676","0,2452582165","0,2213754492","0,3672916014","0,4",1
"0,4989961373","0,44690281","0,332881624","0,4197156311","0,1838095653","0,2327106644","0,1821829384","0,3520728155","0,4",1
"0,4995102573","0,3645159361","0,3295879238","0,4226507223","0,2361784464","0,2328187954","0,2164575664","0,2394929587","0,2",1
"0,5082786639","0,399878152","0,3312024438","0,4207459409","0,2226072861","0,2225536678","0,1852297979","0,1840178843","0,2",1
"0,5401184872","0,386390274","0,3308865104","0,4348518399","0,2587237811","0,2218391017","0,2650566297","0,15824514","0,2",1
"0,5267735733","0,3686953817","0,3298268738","0,430648946","0,2516788037","0,2255796702","0,2963921484","0,171009329","0,2",1
"0,4995735468","0,3375225012","0,3289132636","0,5100528371","0,1834505678","0,2205257911","0,3324444112","0,1416385036","0,2",1
"0,7779016639","0,4010703477","0,3315357101","0,421779198","0,5106615902","0,2230655067","0,1920573568","0,1771330914","0,2",1
"0,4994076991","0,1939533774","0,323566924","0,4133674253","0,1826430676","0,2204690568","0,1052066388","0,1412346875","0,2",1
"0,4996584658","0,4119773812","0,3313525021","0,4304279273","0,2469145803","0,2337132787","0,2105270064","0,360939036","0,2",1
"0,4994683684","0,3678903058","0,3301997678","0,4203887558","0,2293497711","0,2336488288","0,2423345892","0,3066898458","0,2",1
"0,4993557127","0,4429554418","0,3327943411","0,4231529846","0,330702439","0,2295913865","0,1718790075","0,2945462849","0,2",1
"0,5004599664","0,4207627924","0,331974828","0,4230471229","0,2937960752","0,2248180004","0,1855908623","0,2314105209","0,2",1
"0,5007526244","0,4881458308","0,3350036514","0,4267268155","0,4180434713","0,2526758694","0,1735974912","0,4811615839","0,2",1
"0,5031467121","0,3885971786","0,3307740557","0,4184962965","0,2912480915","0,2226302022","0,1748877611","0,1886133297","0,2",1
"0,5006811921","0,3803498147","0,3300186696","0,430227251","0,3006100042","0,2234261433","0,2604573938","0,1915186717","0,2",1
"0,5008501981","0,3417657009","0,3290824463","0,4523405235","0,2765512121","0,2314919787","0,3100743035","0,2016882927","0,2",1
"0,5009135453","0,3688382336","0,32969762","0,4640712239","0,2744552927","0,2289030698","0,3721745803","0,2346987648","0,2",1
"0,4997575747","0,3754466758","0,3297871236","0,4260528304","0,2437830202","0,2214225469","0,1707249476","0,1720177796","0,2",1
"0,5003315484","0,38294711","0,3302880679","0,4278474234","0,2377509666","0,2258748299","0,1834705239","0,2108365348","0,2",1
"0,5004682189","0,3656346171","0,3298858534","0,4342480763","0,246301049","0,2255626075","0,1836984712","0,2065463371","0,2",1
"0,5011486314","0,4461583728","0,3322420651","0,4250440223","0,2058195811","0,2377628021","0,1668569705","0,4537906895","0,2",1
"0,5001807066","0,3989423867","0,3309533488","0,4211744662","0,337118356","0,2311638859","0,1639343607","0,3535501653",0,1
"0,5014162382","0,4395324948","0,3320171456","0,4242045244","0,2562679172","0,2310642355","0,2992913253","0,2475992027",0,1
"0,5007278222","0,4363740004","0,3324017378","0,4293530414","0,2119962634","0,2299715412","0,2478985519","0,261382702",0,1
"0,5005456226","0,3951026837","0,3304137106","0,4223923819","0,308091463","0,2473915026","0,1626586975","0,5568606998","0,2",1
"0,5006824842","0,4393978075","0,3311768571","0,4177853359","0,1826430676","0,2232345248","0,1583097689","0,1906427114","0,2","0,5"
"0,4996795721","0,6175852246","0,3381893366","0,4607572463","0,1826430676","0,2463502546","0,2115448755","0,4982530432","0,2","0,5"
"0,6295635884","0,729581358","0,7725125039","0,5094005198","0,3562627438","0,1920548417","0,1966528474","0,2092966414",0,0
"0,6918990218","0,3468281426","0,2199585324","0,5251079367","0,2282651104","0,1194786522","0,1207875841","0,2571031353","0,8",0
"0,5854935987","0,3693908249","0,2300923","0,4694381686","0,3557052099","0,465290931","0,1789881451","0,3315376371","0,4",0
"0,5742408134","0,2583083398","0,09076891665","0,4602624929","0,3109101174","0,1887760146","0,2408283634","0,2984245444","0,4",0
"0,6253358817","0,4089866737","0,299983682","0,580880832","0,1578810712","0,06559367184","0,1817232022","0,116526924","0,4",0
"0,6388829793","0,2837432752","0,1392719717","0,5317106135","0,2039517126","0,4524554542","0,2128199233","0,5042741695","0,6",0
"0,4906893769","0,2496374756","0,1011689503","0,4567123984","0,2050618762","0,2128570785","0,2720197976","0,3037754184","0,6",0
"0,7680042127","0,5881134013","0,5578344602","0,4885787727","0,1936775046","0,330313425","0,1671091271","0,3664399688","0,8",0
"0,9940492751","0,4696240872","0,3680784784","0,504918454","0,1755795085","0,1454094994","0,3103880128","0,1497205343","0,6",0
"0,5237445734","0,6006233632","0,547630445","0,4728172044","0,194620804","0,1409615295","0,1476216859","0,1713987807","0,6",0
"0,5818221889","0,3786853174","0,2849952122","0,6268696898","0,1660555818","0,3464775848","0,1927997237","0,2287094854","0,4",0
"0,5061125339","0,39091139","0,3187841709","0,5607309035","0,2354453409","0,04666690727","0,1217567343","0,03346579893","0,6",0
"0,5072630398","0,4489384278","0,3333078574","0,5463093447","0,3016654836","0,2570407868","0,1237922437","0,1628573017","0,6","0,5"
"0,5057066459","0,1821564733","0,02153449534","0,414799884","0,1691183681","0,2267433776","0,1537404752","0,2219607284","0,6",0
"0,4917736147","0,4241967606","0,3227016515","0,4302898122","0,2476067105","0,2299591572","0,17718787","0,3508842073","0,6",0
"0,5061912353","0,5199972981","0,4651516018","0,4153091722","0,4068783142","0,2312581278","0,2767721906","0,4124248856","0,4",0
"0,5168986799","0,4540854737","0,3913400126","0,4253092555","0,3138744111","0,2464393318","0,1849564104","0,7443923512","0,4",0
"0,5202534306","0,4213789197","0,3138680635","0,4174124031","0,3484739053","0,2294847921","0,1795140014","0,2720173181","0,6",0
"0,6747473042","0,2283579885","0,04839862837","0,5142133061","0,1714371224","0,2299082044","0,2275265263","0,2346676055","0,6",0
"0,4406311824","0,2770916382","0,1108888954","0,4458554184","0,1691183681","0,2282587759","0,2481239313","0,2275709388","0,6",0
"0,5014504296","0,4578519478","0,385650461","0,4453927584","0,1691183681","0,2338505213","0,2385756183","0,2999281723","0,6",0
"0,505228244","0,3953805006","0,2731288567","0,4222686248","0,2328319855","0,2297866468","0,1804881586","0,2750557835","0,4",0
"0,5041338465","0,5059585717","0,4798749509","0,4527639045","0,3090065887","0,2300423027","0,1910760815","0,3379078647","0,4",0
"0,500419398","0,5254701468","0,4851962924","0,4250340236","0,4409893486","0,2323022626","0,1855897035","0,2871348825","0,2",0
"0,5086300084","0,3725414701","0,253424593","0,420702717","0,3475964229","0,2404377605","0,1873765818","0,3214239913","0,2",0
"0,6497315607","0,3018631473","0,1474638487","0,4271233058","0,253711412","0,2286754887","0,2339337253","0,2451672375","0,2",0
"0,5014763703","0,3450574222","0,2293632476","0,4303445153","0,471519172","0,2312291613","0,2744675916","0,271148562","0,2",0
"0,5067706425","0,2993809409","0,1304962337","0,4316408836","0,2276739843","0,2285049139","0,1768059296","0,2479913602","0,2",0
"0,5037769334","0,460425552","0,3893259988","0,5273950648","0,3920827691","0,2417131398","0,2062385265","0,3356056152","0,2",0
"0,504781455","0,3841674985","0,2566889049","0,4230637696","0,2207848167","0,2286076397","0,1801715144","0,2560840676","0,2",0
"0,5594552192","0,4333213636","0,3454663196","0,4176537306","0,1691183681","0,2276996164","0,1774869815","0,2655732422","0,2",0
"0,496223343","0,4035920049","0,2625737647","0,4295058373","0,5988518031","0,2382874101","0,1918056139","0,4372220956","0,6",0
"0,8857723598","0,4302039462","0,3337834808","0,4232336126","0,1955160588","0,2333083872","0,1898959452","0,3332100289","0,6",0
"0,6937088518","0,4926307945","0,431714978","0,4205551647","0,1697975155","0,2455204566","0,1825235506","0,7140729987","0,6",0
"0,6220748277","0,5050723462","0,4635898133","0,4380628539","0,1691183681","0,2319332985","0,1930893697","0,3056739504","0,2",0
"0,5523874534","0,4259267359","0,3166186752","0,4235864353","0,1691183681","0,2408448768","0,1843795304","0,3664458786","0,2",0
"0,5108830704","0,6215925795","0,5987151655","0,4168822068","0,2525011971","0,2735688716","0,1788013764","0,7545264458","0,2",0
"0,6970159013","0,4171644005","0,3199358512","0,4156934864","0,1691183681","0,2299618873","0,1738061557","0,2771384164","0,2",0
"0,5015912906","0,4573526794","0,3434636544","0,4186575535","0,1691183681","0,23336302","0,17728619","0,3290796078","0,2",0
"0,502473292","0,5430276076","0,5221556657","0,4363676166","0,1694579418","0,2392622203","0,1844538359","0,3636715367","0,6",0
"0,5015616949","0,3361946718","0,1778718194","0,4437239073","0,27654558","0,2433712344","0,1774944705","0,4456602912","0,2",0
"0,5013247115","0,4322431797","0,3264934269","0,4155729129","0,2769871742","0,2338396274","0,1769206263","0,3676224391","0,2",0
"0,5027226768","0,3098033861","0,1544245136","0,4168822673","0,1694579418","0,2306854414","0,1776097032","0,2767691063","0,4",0
"0,5040054366","0,5432136686","0,4950329133","0,4265195295","0,1955672094","0,2307556292","0,1897938971","0,2790214068","0,6",0
"0,4901112161","0,4889752384","0,3782754105","0,4203324183","0,2001851094","0,228121311","0,1806185071","0,2852275869",0,0
"0,506469682","0,5387048057","0,4875782176","0,4213184021","0,1697975155","0,2331694595","0,1891168621","0,3674502626","0,2",0
"0,50252421","0,4551473744","0,3674671929","0,4428758909","0,3887855109","0,2318380985","0,1967201864","0,3108771759","0,2",0
"0,4968890781","0,430321131","0,3366233339","0,4193592859","0,3276990773","0,2377733856","0,1872432021","0,373412356","0,2",0
"0,5091770912","0,4266409429","0,3409425284","0,4218314169","0,3067779511","0,2275180366","0,1750157789","0,2852510823","0,2",0
"0,5020090804","0,4803145649","0,4033551304","0,4386908296","0,4745677947","0,2306060917","0,2116604614","0,3203338181","0,2",0
"0,5165589583","0,4205927804","0,3142455761","0,4489463397","0,1691183681","0,2313251255","0,2398377945","0,2640346971","0,2",0
"0,5117631931","0,3508315369","0,2019253708","0,5111109767","0,2911948149","0,2322935635","0,2737010182","0,2626910283","0,2",0
"0,4406311824","0,4031954441","0,3077342946","0,4166914142","0,2051028648","0,237878779","0,1845675612","0,3376080094","0,2",0
"0,4994030179","0,3880687971","0,2629669711","0,4211508305","0,188810389","0,2295152742","0,1876084869","0,2908407404","0,2",0
"0,5018918102","0,4290851371","0,3437503354","0,4282714262","0,3495763868","0,2294470463","0,1797455621","0,2803060337","0,2",0
"0,4406311824","0,3468825595","0,2135261038","0,4295361141","0,1691183681","0,2279932245","0,1757332506","0,2503574718","0,2",0
"0,5498918233","0,5281124546","0,4674637305","0,4187956364","0,4022013664","0,2328293101","0,176856944","0,3319172901","0,2",0
"0,5008526262","0,4079497012","0,3149262501","0,4203536408","0,1939412476","0,229194013","0,1747181432","0,2998507068","0,2",0
"0,5071332754","0,3478209536","0,1673239331","0,4170095037","0,1982204527","0,2288405641","0,1776792235","0,2759082444","0,2",0
"0,4999806587","0,4403547229","0,3543072353","0,4228926939","0,2075894917","0,2352532775","0,1785167558","0,3567078668","0,2",0
"0,4406311824","0,415937758","0,3151491212","0,4269750886","0,2508158524","0,2279527865","0,4755800263","0,2451423603","0,2",0
1,"0,3773728957","0,2505979627","0,4188618079","0,3645249534","0,2297664256","0,1852404215","0,2954947288","0,2",0
"0,5047586584","0,1926396398","0,01466528593","0,4163804782","0,1691183681","0,2269755167","0,175572611","0,2279528732","0,2",1
"0,5031973798","0,3424047009","0,2762463139","0,4200030371","0,1796317072","0,522772583","0,16919707","0,5771635386","0,2",0
"0,5492821842","0,3937138179","0,3143288318","0,418308424","0,2493050707","0,5415300316","0,1709945608","0,7313295683","0,2",0
"0,5450676689","0,3313433102","0,2882838885","0,442403192","0,1772576354","0,37548779","0,2230916395","0,5417803713","0,2",0
"0,543879685","0,5024295045","0,4171116529","0,4285693013","0,1783814208","0,3384489562","0,1671574772","0,5330515613",0,0
"0,59316799","0,5936405182","0,5412263429","0,4288766929","0,6306968057","0,3724198082","0,179740559","0,5577534637",0,0
"0,5028818922","0,3350467696","0,2686353273","0,4212552366","0,3020048575","0,2024845446","0,1798279654","0,1819380028",0,0
"0,4968675783","0,4930930252","0,4355374743","0,4171821492","0,3020081903","0,3061248615","0,179140777","0,502016923",0,0
"0,4990289878","0,4014055513","0,3181450697","0,4151772683",1,"0,2048546409","0,1733702756","0,180556951",0,0
"0,4942800824","0,5314421932","0,4627246915","0,4161763848","0,6656156472","0,2662025398","0,1726797031","0,3428211307",0,0
"0,4403973762","0,3072196916","0,2570976535","0,4361377095","0,1772576354","0,3137814952","0,1964728984","0,2123518608",0,0
"0,4385785506","0,357455403","0,2771094951","0,4257243438","0,2331160928","0,1974616752","0,1820449086","0,2928586946",0,0
"0,7270272611","0,4339498942","0,3767877002","0,4188347593","0,6545394214","0,1683203578","0,2042652214","0,1176276249",0,0
"0,5971277021","0,5042129958","0,4582318124","0,4203223122","0,1772576354","0,4765437938","0,1844198039","0,5822370701",0,0
"0,5713461854",0,0,"0,408920318","0,1772576354","0,1416589969","0,1300460763","0,01425882313",0,0
"0,5250554371","0,3146721994","0,2549915837","0,4195269179","0,3878006448","0,1524451887","0,1762463029","0,07813808324",0,0
"0,5110773273","0,4350674895","0,3767895481","0,4308837584","0,6575766322","0,2681398263","0,2014178503","0,3600312089","0,2",0
"0,5777776469","0,4332711448","0,3644680073","0,4188415893","0,3919277463","0,4228283199","0,180145263","0,5213513427","0,2",0
"0,4986826652","0,5567220786","0,4964916207","0,4164863028","0,2191154855","0,2547591246","0,1743183015","0,3875831829",0,0
"0,5034033579","0,4560411721","0,4093840768","0,4268569081","0,1937316863","0,2774618024","0,1949149632","0,3550586221",0,0
"0,7558859777","0,6502418961","0,5855609646","0,8185760622","0,1772576354","0,3278599556","0,1643711768","0,7100501215","0,2",0
"0,5140882678","0,4271207688","0,381138584","0,4195172995","0,3192169846","0,2618514266","0,1827508459","0,3005311097",0,0
"0,5112598785","0,3877608387","0,3290968077","0,4184714101","0,5771491786","0,1894949697","0,1850106271","0,1635962758",0,0
"0,5048818358","0,4385555638","0,3786135083","0,4192559682","0,6448117025","0,240432583","0,1906011668","0,228326193",0,0
"0,5004973556","0,3290710978","0,2681104564","0,4160692657","0,5652956901","0,217729393","0,1738717328","0,2421850344",0,1
"0,49928292","0,332119324","0,232611335","0,4264356677","0,350072181","0,3072119983","0,1882098534","0,3447213403",0,1
"0,5178499953","0,3501670119","0,2523760135","0,419283697","0,3702594028","0,2231116926","0,1737823316","0,2711886476",0,1
"0,6026770316","0,4847827653","0,3390869213","0,4184920347","0,1781886097","0,5462626929","0,1730644186","0,8279932351",0,1
"0,4991009805","0,3163663098","0,2212790946","0,4337730095","0,8105776603","0,2293939799","0,1980698154","0,2363355138","0,2",1
"0,4385785506","0,749589592","0,547162311","0,408920318","0,1772576354",1,"0,2030177559",1,"0,2",1
"0,4994889966","0,5600881556","0,4629184323","0,4191517377","0,3167340762","0,3485750003","0,1719634978","0,5497359905",0,1
"0,4927102628","0,4575613426","0,322550018","0,4166815779","0,1772576354","0,2141443615","0,1683989702","0,4031141025",0,1
"0,5238382766","0,4429210354","0,3516600596","0,4148680238","0,21436078","0,2155946989","0,18284094","0,2897024118","0,2",0
"0,4533335434","0,4727444517","0,3600070497","0,4087567366","0,21436078","0,2275683511","0,1824970204","0,2905370497","0,6",0
"0,5147347822","0,407711002","0,3113583547","0,4269820188","0,2261076995","0,2141768131","0,1829993652","0,277793521","0,6",0
"0,5093433923","0,4311816867","0,332429426","0,4158286734","0,237854619","0,2508566395","0,1825403428","0,3254014374","0,8",0
"0,5067208736","0,4031241804","0,3020404166","0,4112812893","0,5443407359","0,2110926436","0,1828656848","0,2866295354",0,"0,5"
"0,4944861511","0,4463547951","0,3207913144","0,4185156669","0,21436078","0,2369697292","0,1825259281","0,3193715744",0,"0,5"
"0,50054924","0,3623807709","0,2648169331","0,4901330065","0,6275957419","0,2500992281","0,1826862052","0,30583716",0,"0,5"
"0,5032701873","0,3234547439","0,2399056767","0,4619502801","0,268103511","0,1913192923","0,1827402145","0,2424787698",0,"0,5"
"0,4533335434","0,3740849303","0,278535257","0,4295340096","0,3961221745","0,2092318204","0,1827878147","0,2634348521",0,"0,5"
"0,5019098509","0,4107711143","0,3193614023","0,4141275312","0,21436078","0,2312759723","0,1832406137","0,3052499998",0,"0,5"
"0,5018410437","0,3475941722","0,265527274","0,4088759305","0,6127349962","0,2208985278","0,1824393557","0,2902425946",0,"0,5"
"0,49832568","0,3300242686","0,249503178","0,4116712269","0,5511186733","0,2057881961","0,1825003875","0,270560155",0,"0,5"
"0,5001106533","0,4178465387","0,30324292","0,4104260772","0,5232577556","0,2156770399","0,1825428914","0,2920929156","0,4","0,5"
"0,4949691215","0,3075665049","0,2403325335","0,410945138","0,21436078","0,1920685537","0,1823854198","0,2545096863","0,4","0,5"
"0,8319825354","0,468772866","0,3413508942","0,409421084","0,8967533828","0,2055136829","0,1823859524","0,3018542886",0,"0,5"
"0,5140803964","0,3909494058","0,2947744517","0,4140670317","0,21436078","0,1982002283","0,1827473265","0,2603529756",0,"0,5"
